athens, greece, baghdad, iraq, ['iraq', 'afghanistan', 'pakistan', 'indonesia', 'syria', 'iran', 'india', 'philippines', 'turkey', 'turkish']
denmark, krone, sweden, krona, ['krona', 'physiologist', 'neuroscientist', 'ulf', 'norsk', 'canadensis', 'ballerina', 'bacteriologist', 'ophthalmologist', 'svenska']
denmark, krone, usa, dollar, ['abingdon', 'aston', 'carly', 'asin', 'ballerina', 'muller', 'chivas', 'rivaling', 'alli', 'jts']
denmark, krone, vietnam, dong, ['camels', 'tokugawa', 'arabism', 'bloggers', 'ishihara', 'bombers', 'ashikaga', 'vietnamese', 'rhodesian', 'retainer']
denmark, krone, algeria, dinar, ['blubba', 'hypostasis', 'korps', 'fernand', 'ballerina', 'tunisian', 'potemkin', 'volker', 'maghreb', 'benzo']
denmark, krone, angola, kwanza, ['allocricetulus', 'jiu', 'honduran', 'equato', 'tursiops', 'singaporean', 'cameroonian', 'ntliche', 'kroner', 'hennecke']
denmark, krone, argentina, peso, ['ophthalmologist', 'orsi', 'grandes', 'biophysicist', 'ascari', 'goncourt', 'rota', 'ssc', 'argentine', 'johansson']
denmark, krone, armenia, dram, ['azeri', 'acinka', 'blubba', 'librorum', 'canadensis', 'ruble', 'ssr', 'birthrate', 'decibel', 'hypostasis']
denmark, krone, brazil, real, ['neuroscientist', 'bacteriologist', 'microbiologist', 'ballerina', 'ecuadorian', 'ascari', 'biophysicist', 'singaporean', 'brazilian', 'nlm']
denmark, krone, bulgaria, lev, ['belarusian', 'hasse', 'ruble', 'pekka', 'fassbinder', 'acinka', 'kazakh', 'nachrichten', 'leonid', 'georgi']
denmark, krone, cambodia, riel, ['blubba', 'nicaraguan', 'singaporean', 'adjani', 'hypostasis', 'belarusian', 'heindel', 'koo', 'btr', 'zhuhai']
denmark, krone, canada, dollar, ['ontario', 'shareholders', 'toronto', 'alaska', 'clockmaker', 'asin', 'canadian', 'chartered', 'quebec', 'ornithologists']
denmark, krone, croatia, kuna, ['mim', 'alexey', 'prokofiev', 'moravians', 'mechagodzilla', 'seizes', 'pekka', 'cyclist', 'dragutin', 'falco']
europe, euro, hungary, forint, ['heil', 'larsen', 'lowry', 'gabor', 'eesti', 'ons', 'anschluss', 'guatemalan', 'hansen', 'annunciation']
europe, euro, india, rupee, ['bombay', 'dollar', 'banknotes', 'groening', 'eur', 'pound', 'peso', 'currency', 'singapore', 'passport']
europe, euro, iran, rial, ['eur', 'groening', 'sco', 'schechter', 'autograph', 'peso', 'sharia', 'vulcan', 'antitrust', 'disengagement']
europe, euro, japan, yen, ['currency', 'pegged', 'dollar', 'kai', 'peso', 'tulip', 'motorola', 'eur', 'exchange', 'passport']
europe, euro, korea, won, ['roc', 'peso', 'eur', 'passport', 'taiwanese', 'taiwan', 'markka', 'powerpoint', 'denominated', 'motorola']
europe, euro, lithuania, litas, ['litas', 'remonstrance', 'eesti', 'issuance', 'ons', 'pegged', 'triplets', 'estonia', 'downgraded', 'kroon']
europe, euro, malaysia, ringgit, ['peso', 'yew', 'chee', 'kilmister', 'bermuda', 'dollar', 'singapore', 'tulip', 'lemmy', 'groening']
europe, euro, mexico, peso, ['peso', 'louisiana', 'alcatraz', 'aung', 'acapulco', 'francs', 'suu', 'currency', 'kyi', 'cuba']
europe, euro, poland, zloty, ['heil', 'schwarzschild', 'gau', 'anschluss', 'ro', 'bayonet', 'readmitted', 'cluetrain', 'alcatraz', 'devaluation']
europe, euro, romania, leu, ['heil', 'larissa', 'eesti', 'ons', 'bolivian', 'della', 'moldova', 'suu', 'ababa', 'kyi']
europe, euro, russia, ruble, ['proclamation', 'stamp', 'currency', 'thatcher', 'moldova', 'devaluation', 'readmitted', 'directive', 'nin', 'nicaraguan']
europe, euro, sweden, krona, ['tn', 'krona', 'pegged', 'krone', 'stockholm', 'eur', 'heil', 'cannes', 'ticker', 'fausto']
europe, euro, usa, dollar, ['canton', 'chichester', 'conn', 'portland', 'livery', 'muller', 'grove', 'pegged', 'abingdon', 'fancy']
europe, euro, vietnam, dong, ['zimbabwean', 'postage', 'geddy', 'peso', 'dollar', 'markka', 'stamp', 'passport', 'rhodesian', 'taiwanese']
europe, euro, algeria, dinar, ['santamaria', 'congolese', 'kronor', 'denominated', 'fatwa', 'sil', 'franc', 'guatemalan', 'peso', 'nsted']
europe, euro, angola, kwanza, ['burundian', 'luanda', 'peso', 'congolese', 'elfman', 'guinean', 'matador', 'lexus', 'guatemalan', 'fijian']
europe, euro, argentina, peso, ['peso', 'gide', 'aires', 'denominated', 'bolivian', 'santamaria', 'buenos', 'embargo', 'wal', 'pron']
europe, euro, armenia, dram, ['mindaugas', 'rosenzweig', 'ephedra', 'fausto', 'kari', 'eesti', 'enya', 'stf', 'psv', 'savant']
europe, euro, brazil, real, ['bolivian', 'bolivia', 'peso', 'chile', 'firenze', 'weil', 'fausto', 'fernandez', 'gide', 'tiepolo']
europe, euro, bulgaria, lev, ['moldova', 'larissa', 'ons', 'juliet', 'adp', 'larsen', 'guatemalan', 'montenegro', 'footnote', 'issuance']
europe, euro, cambodia, riel, ['larsen', 'roc', 'congolese', 'butcher', 'fausto', 'cambodian', 'koo', 'baton', 'savant', 'lulu']
europe, euro, canada, dollar, ['dollar', 'francs', 'jamaican', 'tn', 'amend', 'directive', 'portland', 'jamaica', 'currency', 'tulip']
europe, euro, croatia, kuna, ['adp', 'larsen', 'bolivian', 'guatemalan', 'evi', 'eesti', 'larkin', 'amend', 'sabrina', 'firenze']
europe, euro, denmark, krone, ['krone', 'pegged', 'mot', 'fausto', 'imdb', 'kai', 'hansen', 'bayonet', 'triplets', 'lemmy']
hungary, forint, india, rupee, ['lafon', 'momentarily', 'reacquired', 'idolized', 'shp', 'jaisalmer', 'revalued', 'cebit', 'senet', 'simeone']
hungary, forint, iran, rial, ['rial', 'ghraib', 'yala', 'ahmadi', 'kihei', 'kmfdm', 'varicella', 'ghazi', 'shirin', 'fallujah']
hungary, forint, japan, yen, ['laomedon', 'terraserver', 'hirohito', 'shimbun', 'dlg', 'zaku', 'pura', 'hutchison', 'neves', 'hejira']
hungary, forint, korea, won, ['gwen', 'nats', 'okehampton', 'shimbun', 'faeries', 'dlg', 'yala', 'hsien', 'mutharika', 'pde']
hungary, forint, lithuania, litas, ['guebuza', 'zim', 'jlp', 'hansie', 'laomedon', 'dualdisc', 'bhra', 'litas', 'jahre', 'foolhardy']
hungary, forint, malaysia, ringgit, ['confides', 'scid', 'nasher', 'shader', 'adriano', 'koreas', 'lafon', 'glavlit', 'sakae', 'clonaid']
hungary, forint, mexico, peso, ['simeone', 'parathyroid', 'soledad', 'leeuwarden', 'encamp', 'quale', 'weert', 'gipuzkoa', 'laguna', 'foolhardy']
hungary, forint, poland, zloty, ['anacletus', 'robby', 'hanimex', 'judaeos', 'mutharika', 'spohr', 'oops', 'bint', 'balmaceda', 'joden']
hungary, forint, romania, leu, ['mutharika', 'henrich', 'leandro', 'italica', 'dimples', 'safi', 'adriano', 'laomedon', 'ett', 'bint']
hungary, forint, russia, ruble, ['yelena', 'neves', 'anacletus', 'donaghy', 'nadezhda', 'dimples', 'laomedon', 'fretilin', 'kompiler', 'safi']
hungary, forint, sweden, krona, ['balrog', 'reacquired', 'menand', 'dassault', 'pura', 'krona', 'shimbun', 'mutharika', 'rtsil', 'ik']
hungary, forint, usa, dollar, ['peotone', 'chivas', 'triathlon', 'khieu', 'wikinews', 'pmod', 'zloty', 'carly', 'vdots', 'terraserver']
hungary, forint, vietnam, dong, ['judaeos', 'dlg', 'jarrow', 'clannad', 'kap', 'gwen', 'xorn', 'jdam', 'bahamonde', 'faeries']
hungary, forint, algeria, dinar, ['cronje', 'hansie', 'irresistibly', 'shirov', 'lafon', 'gondi', 'humbly', 'simeone', 'iannis', 'martindale']
hungary, forint, angola, kwanza, ['mcginnis', 'jahre', 'cdpd', 'simeone', 'scooby', 'reyna', 'mulanje', 'choo', 'hsiung', 'medica']
hungary, forint, argentina, peso, ['simeone', 'jeunesse', 'pura', 'sternly', 'laomedon', 'santamaria', 'judaeos', 'watashi', 'ruptures', 'adriano']
hungary, forint, armenia, dram, ['psv', 'carath', 'srg', 'nue', 'cide', 'odory', 'brinkmann', 'zloty', 'glavlit', 'hayastan']
hungary, forint, brazil, real, ['jeunesse', 'adriano', 'choo', 'llosa', 'gondi', 'lucha', 'yaqub', 'forgent', 'simeone', 'refueled']
hungary, forint, bulgaria, lev, ['shirov', 'stabs', 'dbv', 'hansie', 'vyborg', 'rautha', 'pecans', 'kmfdm', 'metohija', 'indict']
hungary, forint, cambodia, riel, ['glavlit', 'dandruff', 'diez', 'gondi', 'popmatters', 'macfarquhar', 'ett', 'hypocalcemia', 'hysterical', 'hansie']
hungary, forint, canada, dollar, ['peotone', 'bowes', 'mumy', 'gagnon', 'plympton', 'gunns', 'ecw', 'hutchison', 'gunship', 'charmbracelet']
hungary, forint, croatia, kuna, ['herrn', 'henrich', 'karras', 'glavlit', 'minns', 'anhydrite', 'carath', 'dmg', 'vyborg', 'hypocalcemia']
hungary, forint, denmark, krone, ['shimbun', 'mpt', 'communaute', 'vikernes', 'shirin', 'decagonal', 'lysimachus', 'sverre', 'menand', 'yala']
hungary, forint, europe, euro, ['parallelizable', 'misanthropy', 'mads', 'momentarily', 'isnads', 'lafon', 'cei', 'senet', 'naturals', 'terraserver']
india, rupee, iran, rial, ['westernization', 'measles', 'waldensian', 'arya', 'xenophobia', 'vivekananda', 'padraig', 'internationalist', 'maximising', 'chattel']
india, rupee, japan, yen, ['capitalisation', 'jeux', 'opel', 'nagano', 'godf', 'ishihara', 'steamship', 'bythos', 'narita', 'dimitrov']
india, rupee, korea, won, ['arya', 'padraig', 'balkanization', 'quiroga', 'readjustment', 'neeson', 'bemba', 'sengen', 'sarabande', 'pommern']
india, rupee, lithuania, litas, ['landsbergis', 'schutzmannschaft', 'bharatiya', 'gmc', 'uup', 'ukusa', 'lpu', 'rosicrucian', 'militarist', 'khanate']
india, rupee, malaysia, ringgit, ['gault', 'padraig', 'penang', 'dimitrov', 'comix', 'stansfield', 'cruciger', 'guaranty', 'zeeuws', 'abies']
india, rupee, mexico, peso, ['lacey', 'centaur', 'jeux', 'sharrock', 'shorthair', 'chattel', 'balkanization', 'serpentine', 'rogan', 'sarabande']
india, rupee, poland, zloty, ['khanate', 'rzeczpospolita', 'militarist', 'chydenius', 'macmullen', 'demonizing', 'hoisting', 'simeon', 'chartist', 'lysenko']
india, rupee, romania, leu, ['nesbitt', 'kallistos', 'rupp', 'mazurka', 'escu', 'cordiale', 'khanate', 'retinal', 'guarantors', 'moheli']
india, rupee, russia, ruble, ['yelena', 'aleksandrovich', 'fedorov', 'gagarin', 'bolshevist', 'lysenko', 'rupp', 'carpatho', 'brugha', 'ivanovich']
india, rupee, sweden, krona, ['responders', 'cull', 'hoisting', 'chydenius', 'cordiale', 'pandit', 'prevost', 'newspaperman', 'prom', 'smurfs']
india, rupee, usa, dollar, ['carly', 'sprinter', 'erlbaum', 'conservationist', 'sportswriter', 'firefighter', 'tatum', 'edie', 'hakluyt', 'sharrock']
india, rupee, vietnam, dong, ['symbionese', 'fedorov', 'arabism', 'spitfire', 'trapeze', 'steamship', 'rickman', 'chattel', 'keyboardist', 'paulette']
india, rupee, algeria, dinar, ['readjustment', 'sociologically', 'vivekananda', 'evermore', 'mixtec', 'spitfire', 'caliphates', 'pennmush', 'grecian', 'godse']
india, rupee, angola, kwanza, ['cruciger', 'allocricetulus', 'revisits', 'pollux', 'sengen', 'wylie', 'tursiops', 'mohd', 'bemba', 'orcaella']
india, rupee, argentina, peso, ['lacey', 'vivant', 'toto', 'pixies', 'beiderbecke', 'kishore', 'feizi', 'sharrock', 'sunil', 'derringer']
india, rupee, armenia, dram, ['astoundingly', 'addendum', 'christoffel', 'laberge', 'eteocypriot', 'guaranty', 'sharrock', 'agitator', 'psv', 'demodulation']
india, rupee, brazil, real, ['lacey', 'kako', 'sharrock', 'subrahmanyan', 'pollux', 'striata', 'kishore', 'griffins', 'nanook', 'transcaucasian']
india, rupee, bulgaria, lev, ['khanate', 'padraig', 'militarist', 'amur', 'cotonou', 'nicolai', 'rediscover', 'sociologically', 'schutzmannschaft', 'baskervilles']
india, rupee, cambodia, riel, ['nesbitt', 'padraig', 'eich', 'shakuhachi', 'readjustment', 'bubblebath', 'hecatonchires', 'ectoderm', 'petrosian', 'nystagmus']
india, rupee, canada, dollar, ['northland', 'nominates', 'shorthair', 'sopwith', 'troughton', 'togoland', 'ontario', 'durrell', 'gyro', 'buchan']
india, rupee, croatia, kuna, ['quicksand', 'rublev', 'tigran', 'petrosian', 'moir', 'padraig', 'amazona', 'lipolysis', 'enz', 'sarabande']
india, rupee, denmark, krone, ['smoot', 'sengen', 'abies', 'guarantors', 'bahmani', 'ausw', 'portraitist', 'hoisting', 'cordiale', 'heerlen']
india, rupee, europe, euro, ['nonaligned', 'godf', 'eurasian', 'jewry', 'instrumentalists', 'cemac', 'chartist', 'hermeticism', 'paleo', 'revivalist']
india, rupee, hungary, forint, ['macmullen', 'rzeczpospolita', 'khanate', 'demonizing', 'sitwell', 'twiggy', 'allie', 'bissell', 'goguryeo', 'militarist']
iran, rial, japan, yen, ['cuckoos', 'teotihuacan', 'nagano', 'hashimoto', 'farrer', 'eunos', 'grandparent', 'chiles', 'qsort', 'faience']
iran, rial, korea, won, ['eunos', 'pulcher', 'jewison', 'wakan', 'faeries', 'laayoune', 'eubanks', 'mccabe', 'chiles', 'pinchas']
iran, rial, lithuania, litas, ['vytautas', 'creoles', 'landsbergis', 'machu', 'alliluyeva', 'picchu', 'heer', 'toyotomi', 'cuckoos', 'socialista']
iran, rial, malaysia, ringgit, ['turbos', 'bemba', 'sten', 'rattigan', 'nasher', 'orang', 'grodd', 'skh', 'faeries', 'dall']
iran, rial, mexico, peso, ['monterrey', 'jalisco', 'tamaulipas', 'guadalajara', 'mexicali', 'thyroiditis', 'mexicana', 'capablanca', 'persiles', 'colegio']
iran, rial, poland, zloty, ['khanomtom', 'hanimex', 'marder', 'louvain', 'ashur', 'gle', 'deutschlands', 'bhaskara', 'dux', 'olivine']
iran, rial, romania, leu, ['mazurka', 'belfort', 'czechia', 'olivine', 'frontotemporal', 'zhdanov', 'pur', 'teleki', 'tainter', 'alliluyeva']
iran, rial, russia, ruble, ['yelena', 'bolshevist', 'nazaire', 'hanimex', 'krupskaya', 'orel', 'flamel', 'ultrasparc', 'belfort', 'rowed']
iran, rial, sweden, krona, ['ginzberg', 'dassault', 'asc', 'reacquired', 'olivine', 'applegate', 'balrog', 'mitsotakis', 'ppn', 'historie']
iran, rial, usa, dollar, ['chivas', 'ucl', 'erlbaum', 'carly', 'mccabe', 'triathlon', 'welk', 'ricketts', 'opencores', 'mooi']
iran, rial, vietnam, dong, ['cooder', 'furore', 'chiles', 'rikki', 'vietnamization', 'demagogue', 'remick', 'eventing', 'kap', 'wald']
iran, rial, algeria, dinar, ['disheveled', 'gastronomy', 'lol', 'zapotec', 'furore', 'loanword', 'pelasgian', 'nicollet', 'meknes', 'godse']
iran, rial, angola, kwanza, ['allocricetulus', 'porphyria', 'bureaus', 'tursiops', 'kapok', 'cercle', 'florey', 'antananarivo', 'vasopressin', 'jiu']
iran, rial, argentina, peso, ['tamaulipas', 'quale', 'condillac', 'pena', 'qian', 'tampico', 'marchand', 'jeunesse', 'graaff', 'orozco']
iran, rial, armenia, dram, ['candice', 'thurrock', 'unsavory', 'odory', 'slc', 'heartless', 'pheasant', 'carath', 'hayastan', 'usha']
iran, rial, brazil, real, ['chateaubriand', 'tamaulipas', 'tampico', 'delibes', 'coronae', 'onard', 'fanu', 'teilhard', 'charismatics', 'boulez']
iran, rial, bulgaria, lev, ['backwaters', 'santelli', 'amur', 'machu', 'plovdiv', 'meknes', 'olentangy', 'jutta', 'picchu', 'nadph']
iran, rial, cambodia, riel, ['beals', 'meknes', 'quinoa', 'lude', 'newsome', 'alghamdi', 'neisseria', 'diez', 'sapienza', 'tainter']
iran, rial, canada, dollar, ['ontario', 'leamington', 'abitibi', 'regis', 'enforcers', 'ucl', 'uua', 'lessig', 'sabinus', 'uracil']
iran, rial, croatia, kuna, ['orel', 'mopeds', 'mazurka', 'perejil', 'aurelia', 'cycnus', 'myoclonus', 'machu', 'imprisons', 'branford']
iran, rial, denmark, krone, ['valyria', 'olivine', 'pelikan', 'czechia', 'shimbun', 'melachim', 'nicki', 'karlsson', 'deshima', 'sicilia']
iran, rial, europe, euro, ['ashkenazim', 'mobsters', 'prehistoric', 'cuckoos', 'hominids', 'sephardim', 'jewry', 'druidry', 'schizoid', 'dagestani']
iran, rial, hungary, forint, ['scriabin', 'herennius', 'pend', 'marder', 'szombathely', 'petr', 'misch', 'cuckoos', 'sihon', 'elessar']
iran, rial, india, rupee, ['demotic', 'hornbill', 'schizoid', 'suda', 'herbalists', 'dagestani', 'hominids', 'cuckoos', 'hindustan', 'verulamium']
japan, yen, korea, won, ['seung', 'chung', 'bao', 'sheng', 'seoul', 'jpy', 'barclays', 'soroban', 'hui', 'pao']
japan, yen, lithuania, litas, ['ezer', 'sheng', 'shillings', 'viktor', 'kv', 'armando', 'chaco', 'dray', 'atzma', 'czes']
japan, yen, malaysia, ringgit, ['sheng', 'bao', 'seung', 'shikai', 'sanader', 'analogously', 'chifley', 'ebsco', 'pacifying', 'zvi']
japan, yen, mexico, peso, ['atzma', 'osz', 'czes', 'tahrir', 'hectare', 'kmaq', 'assad', 'pla', 'maghrib', 'hafez']
japan, yen, poland, zloty, ['aw', 'stanis', 'lem', 'adys', 'chia', 'ilya', 'kazimierz', 'ezer', 'ammo', 'wilton']
japan, yen, romania, leu, ['ezer', 'sheng', 'bao', 'chia', 'wilton', 'czes', 'kal', 'aw', 'lem', 'atzma']
japan, yen, russia, ruble, ['ilya', 'alexei', 'nikolai', 'sheng', 'aleksandrovich', 'chia', 'gogol', 'downer', 'atzma', 'oleg']
japan, yen, sweden, krona, ['bao', 'kv', 'jonas', 'wielkopolska', 'lech', 'chia', 'ld', 'shillings', 'asi', 'akad']
japan, yen, usa, dollar, ['batsford', 'stjepan', 'westview', 'yougov', 'biologie', 'dordrecht', 'zu', 'inq', 'gazette', 'dunne']
japan, yen, vietnam, dong, ['nigel', 'commendation', 'seung', 'rene', 'nguyen', 'dietz', 'pva', 'lat', 'pao', 'waits']
japan, yen, algeria, dinar, ['lem', 'lat', 'shillings', 'overbeck', 'czes', 'osz', 'tahrir', 'ammo', 'injunctive', 'stanis']
japan, yen, angola, kwanza, ['osz', 'czes', 'sfr', 'pao', 'pla', 'shillings', 'unita', 'briefs', 'allocricetulus', 'aspx']
japan, yen, argentina, peso, ['osz', 'wal', 'czes', 'qian', 'atzma', 'ergo', 'watashi', 'kmaq', 'lat', 'propan']
japan, yen, armenia, dram, ['lem', 'aw', 'bao', 'czes', 'stanis', 'hayastan', 'artichoke', 'lat', 'jonas', 'briggs']
japan, yen, brazil, real, ['czes', 'osz', 'pla', 'kmaq', 'sfr', 'sergio', 'atzma', 'shillings', 'rhein', 'bogot']
japan, yen, bulgaria, lev, ['downer', 'lem', 'tzu', 'sergio', 'lat', 'aw', 'czes', 'osz', 'rhein', 'bao']
japan, yen, cambodia, riel, ['bao', 'sheng', 'rene', 'seung', 'lat', 'rj', 'dietz', 'chen', 'headline', 'pao']
japan, yen, canada, dollar, ['herald', 'gazette', 'bn', 'cbc', 'barclays', 'kv', 'newspaper', 'reporter', 'asu', 'dru']
japan, yen, croatia, kuna, ['franti', 'unter', 'alr', 'overdrive', 'gerardus', 'strugatsky', 'herrn', 'pehr', 'gogol', 'czes']
japan, yen, denmark, krone, ['bao', 'lem', 'kv', 'sheng', 'aw', 'osz', 'wilton', 'downer', 'jonas', 'weg']
japan, yen, europe, euro, ['attracts', 'diverges', 'consumes', 'lat', 'fold', 'withdrawing', 'afar', 'usd', 'newspaper', 'pm']
japan, yen, hungary, forint, ['chia', 'nyi', 'aw', 'rub', 'stanis', 'albers', 'sheng', 'franti', 'slavoj', 'ilya']
japan, yen, india, rupee, ['wang', 'barclays', 'timorese', 'gaza', 'nadu', 'bangladesh', 'liberian', 'assad', 'pla', 'malayalam']
japan, yen, iran, rial, ['bao', 'osz', 'lat', 'afar', 'ahram', 'disengagement', 'biruni', 'assad', 'darfur', 'cointelpro']
korea, won, lithuania, litas, ['win', 'winning', 'lost', 'votes', 'finals', 'seats', 'grand', 'victory', 'wins', 'comeback']
korea, won, malaysia, ringgit, ['challenge', 'championship', 'nfl', 'win', 'broncos', 'victories', 'championships', 'livingstone', 'tour', 'champions']
korea, won, mexico, peso, ['win', 'lost', 'winning', 'tour', 'club', 'hit', 'record', 'lose', 'losing', 'election']
korea, won, poland, zloty, ['win', 'votes', 'winning', 'chance', 'victory', 'lost', 'wins', 'winner', 'losing', 'seats']
korea, won, romania, leu, ['fa', 'win', 'votes', 'seats', 'finals', 'winning', 'welcome', 'ade', 'wins', 'perfect']
korea, won, russia, ruble, ['lost', 'win', 'winning', 'losing', 'victory', 'ever', 'success', 'saw', 'little', 'achieved']
korea, won, sweden, krona, ['winner', 'win', 'winning', 'cup', 'wins', 'finals', 'fa', 'concert', 'masters', 'grammy']
korea, won, usa, dollar, ['club', 'win', 'record', 'hall', 'chicago', 'fame', 'ever', 'big', 'winning', 'hit']
korea, won, vietnam, dong, ['victories', 'win', 'winning', 'victory', 'campaign', 'losing', 'nomination', 'best', 'grammy', 'saw']
korea, won, algeria, dinar, ['finals', 'comeback', 'win', 'tour', 'upset', 'winning', 'enthusiasm', 'confidence', 'victory', 'victories']
korea, won, angola, kwanza, ['winning', 'contest', 'seats', 'win', 'record', 'tour', 'tracks', 'nominated', 'votes', 'songs']
korea, won, argentina, peso, ['win', 'wins', 'finals', 'winning', 'cup', 'fa', 'tour', 'winner', 'record', 'championships']
korea, won, armenia, dram, ['acclaim', 'praise', 'enjoyed', 'gained', 'crimson', 'received', 'contest', 'mvp', 'enthusiasm', 'grammy']
korea, won, brazil, real, ['win', 'winning', 'winner', 'championships', 'wins', 'fa', 'lost', 'finals', 'cup', 'record']
korea, won, bulgaria, lev, ['confidence', 'finals', 'votes', 'seats', 'win', 'broncos', 'comeback', 'lost', 'upset', 'winning']
korea, won, cambodia, riel, ['victories', 'election', 'gubernatorial', 'acclaim', 'win', 'bid', 'grammy', 'confidence', 'seats', 'contests']
korea, won, canada, dollar, ['record', 'win', 'seats', 'club', 'election', 'lost', 'australian', 'ever', 'winning', 'winner']
korea, won, croatia, kuna, ['seats', 'wins', 'broncos', 'win', 'votes', 'confidence', 'losing', 'nba', 'inducted', 'victories']
korea, won, denmark, krone, ['wins', 'winner', 'win', 'cup', 'winning', 'album', 'finals', 'contest', 'votes', 'lost']
korea, won, europe, euro, ['lost', 'success', 'win', 'gained', 'saw', 'record', 'ever', 'winning', 'enjoyed', 'despite']
korea, won, hungary, forint, ['win', 'lost', 'winning', 'seats', 'wins', 'votes', 'chance', 'losing', 'victory', 'gave']
korea, won, india, rupee, ['lost', 'win', 'saw', 'record', 'winning', 'victories', 'first', 'success', 'went', 'ever']
korea, won, iran, rial, ['received', 'showed', 'success', 'gave', 'lost', 'saw', 'win', 'hope', 'album', 'losing']
korea, won, japan, yen, ['win', 'lost', 'ever', 'success', 'winning', 'competition', 'record', 'tour', 'saw', 'first']
lithuania, litas, malaysia, ringgit, ['chee', 'hwa', 'fubar', 'fai', 'tung', 'shp', 'dll', 'gmt', 'ringgit', 'kallisti']
lithuania, litas, mexico, peso, ['acapulco', 'guadalajara', 'bataan', 'jalisco', 'beltway', 'managua', 'dll', 'gmt', 'deicide', 'matrimonio']
lithuania, litas, poland, zloty, ['gokturk', 'kharkov', 'qianlong', 'vasa', 'sihamoni', 'bushmaster', 'maximilian', 'latinus', 'krona', 'erm']
lithuania, litas, romania, leu, ['tsiolkovsky', 'qianlong', 'comico', 'sihamoni', 'gegen', 'kanagawa', 'xl', 'puyi', 'larissa', 'kangxi']
lithuania, litas, russia, ruble, ['gokturk', 'kharkov', 'bushmaster', 'erm', 'uda', 'iigs', 'kiev', 'zygmunt', 'qianlong', 'scala']
lithuania, litas, sweden, krona, ['krona', 'beltaine', 'tenn', 'montreux', 'solidus', 'vcs', 'cil', 'latinus', 'chalice', 'canadensis']
lithuania, litas, usa, dollar, ['peotone', 'pasadena', 'livery', 'beltane', 'chessgames', 'arrowhead', 'portland', 'montevideo', 'varangian', 'stockton']
lithuania, litas, vietnam, dong, ['midnight', 'stater', 'geddy', 'ishihara', 'analytics', 'shooting', 'erm', 'auditioning', 'haynes', 'obverse']
lithuania, litas, algeria, dinar, ['kronor', 'jericho', 'agglomeration', 'jonestown', 'oresteia', 'shemot', 'pharaohs', 'graecorum', 'benzoin', 'topless']
lithuania, litas, angola, kwanza, ['sinitic', 'smi', 'fubar', 'pohnpei', 'stranglehold', 'ectocervix', 'milliard', 'banda', 'recesses', 'isoh']
lithuania, litas, argentina, peso, ['kt', 'expired', 'mariel', 'deicide', 'kronor', 'gmt', 'aires', 'breaux', 'oj', 'embargo']
lithuania, litas, armenia, dram, ['srg', 'gosford', 'ectocervix', 'psv', 'tert', 'katydid', 'hayastan', 'sihamoni', 'vulcan', 'urquell']
lithuania, litas, brazil, real, ['hectare', 'mariel', 'matrimonio', 'veteris', 'liber', 'milligrams', 'uppermost', 'tura', 'ectocervix', 'amati']
lithuania, litas, bulgaria, lev, ['larissa', 'steyr', 'oresteia', 'flagellar', 'donau', 'rann', 'yerushalayim', 'egeria', 'patriarchate', 'transfiguration']
lithuania, litas, cambodia, riel, ['dll', 'chee', 'nordisk', 'orcus', 'katydid', 'ectocervix', 'nagako', 'fratres', 'tsiolkovsky', 'graecorum']
lithuania, litas, canada, dollar, ['beltane', 'portland', 'sabha', 'corporation', 'vancouver', 'icann', 'eleventh', 'chee', 'nec', 'tulip']
lithuania, litas, croatia, kuna, ['xxix', 'flagellar', 'rann', 'jannat', 'oresteia', 'akbarnama', 'relaunch', 'gegen', 'wolde', 'junnin']
lithuania, litas, denmark, krone, ['krona', 'krone', 'tenn', 'mot', 'rhead', 'latinus', 'qianlong', 'magna', 'carta', 'kanagawa']
lithuania, litas, europe, euro, ['coins', 'odic', 'centuries', 'epoch', 'bronze', 'dates', 'silver', 'eapc', 'minted', 'th']
lithuania, litas, hungary, forint, ['gokturk', 'qianlong', 'moghul', 'obrenovi', 'junnin', 'kangxi', 'maximilian', 'habsburg', 'sihamoni', 'vijayanagara']
lithuania, litas, india, rupee, ['bombay', 'subcontinent', 'gupta', 'beeb', 'exempted', 'mumbai', 'cebit', 'gmt', 'chee', 'oligocene']
lithuania, litas, iran, rial, ['hedeby', 'dll', 'hijra', 'emanates', 'vulcan', 'ghraib', 'departs', 'impasse', 'erm', 'refraining']
lithuania, litas, japan, yen, ['tenn', 'ishihara', 'tokyo', 'emperors', 'gmt', 'imperial', 'tokugawa', 'apiece', 'beltane', 'dll']
lithuania, litas, korea, won, ['dll', 'ishihara', 'tokugawa', 'tenn', 'nihon', 'markka', 'balkanization', 'stater', 'huangdi', 'seoul']
malaysia, ringgit, mexico, peso, ['chino', 'airshow', 'pensacola', 'kibbutz', 'leeuwarden', 'rockland', 'sidmouth', 'geber', 'alles', 'humbolt']
malaysia, ringgit, poland, zloty, ['disputation', 'wikichristian', 'manzikert', 'pensacola', 'mikvah', 'wuppertal', 'chalcis', 'bayern', 'manassas', 'theresienstadt']
malaysia, ringgit, romania, leu, ['koktebel', 'gleneagles', 'forl', 'glenelg', 'wha', 'caffa', 'sinfonietta', 'bellagio', 'vevey', 'lugo']
malaysia, ringgit, russia, ruble, ['disputation', 'ude', 'olga', 'wikichristian', 'koktebel', 'imola', 'halftime', 'tyburn', 'jedburgh', 'scone']
